"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"12/02/2019","AQS","510410004","1","1.8","ug/m3 LC","8","VDOT Chesterfield Residency Shop","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"12/05/2019","AQS","510410004","1","3.6","ug/m3 LC","15","VDOT Chesterfield Residency Shop","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"12/08/2019","AQS","510410004","1","12.2","ug/m3 LC","51","VDOT Chesterfield Residency Shop","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"12/11/2019","AQS","510410004","1","2.7","ug/m3 LC","11","VDOT Chesterfield Residency Shop","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"12/14/2019","AQS","510410004","1","1.7","ug/m3 LC","7","VDOT Chesterfield Residency Shop","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"12/17/2019","AQS","510410004","1","7.3","ug/m3 LC","30","VDOT Chesterfield Residency Shop","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"12/20/2019","AQS","510410004","1","8","ug/m3 LC","33","VDOT Chesterfield Residency Shop","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"12/29/2019","AQS","510410004","1","8.7","ug/m3 LC","36","VDOT Chesterfield Residency Shop","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","041","Chesterfield","37.3574800009103","-77.59355"
"01/03/2019","AQS","510870014","1","6.2","ug/m3 LC","26","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/06/2019","AQS","510870014","1","3.3","ug/m3 LC","14","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/09/2019","AQS","510870014","1","2.7","ug/m3 LC","11","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/15/2019","AQS","510870014","1","12.9","ug/m3 LC","53","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/18/2019","AQS","510870014","1","8.3","ug/m3 LC","35","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/21/2019","AQS","510870014","1","3.1","ug/m3 LC","13","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/24/2019","AQS","510870014","1","2.1","ug/m3 LC","9","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/27/2019","AQS","510870014","1","8.4","ug/m3 LC","35","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/30/2019","AQS","510870014","1","4.5","ug/m3 LC","19","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/02/2019","AQS","510870014","1","14.4","ug/m3 LC","56","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/05/2019","AQS","510870014","1","8.8","ug/m3 LC","37","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/08/2019","AQS","510870014","1","6.2","ug/m3 LC","26","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/11/2019","AQS","510870014","1","5.9","ug/m3 LC","25","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/14/2019","AQS","510870014","1","3.6","ug/m3 LC","15","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/17/2019","AQS","510870014","1","7.8","ug/m3 LC","33","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/20/2019","AQS","510870014","1","2.6","ug/m3 LC","11","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/23/2019","AQS","510870014","1","8.8","ug/m3 LC","37","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/26/2019","AQS","510870014","1","3.3","ug/m3 LC","14","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/01/2019","AQS","510870014","1","4.8","ug/m3 LC","20","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/04/2019","AQS","510870014","1","5.8","ug/m3 LC","24","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/07/2019","AQS","510870014","1","5.7","ug/m3 LC","24","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/10/2019","AQS","510870014","1","8","ug/m3 LC","33","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/13/2019","AQS","510870014","1","5.6","ug/m3 LC","23","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/16/2019","AQS","510870014","1","2.8","ug/m3 LC","12","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/19/2019","AQS","510870014","1","7.4","ug/m3 LC","31","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/22/2019","AQS","510870014","1","3.4","ug/m3 LC","14","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/25/2019","AQS","510870014","1","9.9","ug/m3 LC","41","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/28/2019","AQS","510870014","1","4.1","ug/m3 LC","17","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/31/2019","AQS","510870014","1","4.6","ug/m3 LC","19","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/03/2019","AQS","510870014","1","6.9","ug/m3 LC","29","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/06/2019","AQS","510870014","1","6.2","ug/m3 LC","26","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/09/2019","AQS","510870014","1","5.3","ug/m3 LC","22","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/12/2019","AQS","510870014","1","6.9","ug/m3 LC","29","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/15/2019","AQS","510870014","1","3","ug/m3 LC","13","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/18/2019","AQS","510870014","1","7.8","ug/m3 LC","33","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/21/2019","AQS","510870014","1","2.9","ug/m3 LC","12","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/24/2019","AQS","510870014","1","8","ug/m3 LC","33","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/27/2019","AQS","510870014","1","4.7","ug/m3 LC","20","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/30/2019","AQS","510870014","1","11.9","ug/m3 LC","50","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/03/2019","AQS","510870014","1","8","ug/m3 LC","33","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/06/2019","AQS","510870014","1","2.2","ug/m3 LC","9","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/07/2019","AQS","510870014","1","5.5","ug/m3 LC","23","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/23/2019","AQS","510870014","1","8.2","ug/m3 LC","34","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/26/2019","AQS","510870014","1","7.1","ug/m3 LC","30","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"06/29/2019","AQS","510870014","1","9.2","ug/m3 LC","38","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/02/2019","AQS","510870014","1","9","ug/m3 LC","38","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/05/2019","AQS","510870014","1","10","ug/m3 LC","42","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/08/2019","AQS","510870014","1","6.2","ug/m3 LC","26","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/11/2019","AQS","510870014","1","6.2","ug/m3 LC","26","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/14/2019","AQS","510870014","1","11.2","ug/m3 LC","47","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/17/2019","AQS","510870014","1","14.6","ug/m3 LC","56","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/20/2019","AQS","510870014","1","11.2","ug/m3 LC","47","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/23/2019","AQS","510870014","1","6","ug/m3 LC","25","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/26/2019","AQS","510870014","1","9.6","ug/m3 LC","40","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"07/29/2019","AQS","510870014","1","12","ug/m3 LC","50","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"08/01/2019","AQS","510870014","1","6.6","ug/m3 LC","28","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"08/04/2019","AQS","510870014","1","7.8","ug/m3 LC","33","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"08/07/2019","AQS","510870014","1","10.4","ug/m3 LC","43","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"08/10/2019","AQS","510870014","1","6.7","ug/m3 LC","28","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"08/13/2019","AQS","510870014","1","9.7","ug/m3 LC","40","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"08/16/2019","AQS","510870014","1","7.3","ug/m3 LC","30","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"08/19/2019","AQS","510870014","1","10.5","ug/m3 LC","44","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"08/25/2019","AQS","510870014","1","3.9","ug/m3 LC","16","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"08/28/2019","AQS","510870014","1","5.3","ug/m3 LC","22","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"08/31/2019","AQS","510870014","1","8.6","ug/m3 LC","36","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"09/03/2019","AQS","510870014","1","7.3","ug/m3 LC","30","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"09/06/2019","AQS","510870014","1","5.5","ug/m3 LC","23","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"09/09/2019","AQS","510870014","1","8.8","ug/m3 LC","37","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"09/15/2019","AQS","510870014","1","8.7","ug/m3 LC","36","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"09/18/2019","AQS","510870014","1","3.7","ug/m3 LC","15","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"09/21/2019","AQS","510870014","1","9","ug/m3 LC","38","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"09/24/2019","AQS","510870014","1","5.4","ug/m3 LC","23","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"09/27/2019","AQS","510870014","1","6.8","ug/m3 LC","28","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"09/30/2019","AQS","510870014","1","5.8","ug/m3 LC","24","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"10/03/2019","AQS","510870014","1","13.7","ug/m3 LC","54","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"10/06/2019","AQS","510870014","1","6","ug/m3 LC","25","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"10/09/2019","AQS","510870014","1","3.6","ug/m3 LC","15","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"10/12/2019","AQS","510870014","1","6.3","ug/m3 LC","26","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"10/15/2019","AQS","510870014","1","5.9","ug/m3 LC","25","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"10/18/2019","AQS","510870014","1","4.3","ug/m3 LC","18","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"10/21/2019","AQS","510870014","1","4.9","ug/m3 LC","20","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"10/24/2019","AQS","510870014","1","6.8","ug/m3 LC","28","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"10/27/2019","AQS","510870014","1","4.2","ug/m3 LC","18","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"10/30/2019","AQS","510870014","1","5.5","ug/m3 LC","23","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/02/2019","AQS","510870014","1","7","ug/m3 LC","29","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/05/2019","AQS","510870014","1","8.7","ug/m3 LC","36","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/08/2019","AQS","510870014","1","3.3","ug/m3 LC","14","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/11/2019","AQS","510870014","1","11","ug/m3 LC","46","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/17/2019","AQS","510870014","1","4.2","ug/m3 LC","18","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/20/2019","AQS","510870014","1","7.8","ug/m3 LC","33","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/23/2019","AQS","510870014","1","4.1","ug/m3 LC","17","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/26/2019","AQS","510870014","1","10.2","ug/m3 LC","43","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"11/29/2019","AQS","510870014","1","3.4","ug/m3 LC","14","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/02/2019","AQS","510870014","1","2.2","ug/m3 LC","9","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/05/2019","AQS","510870014","1","3.4","ug/m3 LC","14","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/08/2019","AQS","510870014","1","7.4","ug/m3 LC","31","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/11/2019","AQS","510870014","1","2.9","ug/m3 LC","12","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/14/2019","AQS","510870014","1","2.5","ug/m3 LC","10","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/17/2019","AQS","510870014","1","9.3","ug/m3 LC","39","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/26/2019","AQS","510870014","1","10.1","ug/m3 LC","42","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"12/29/2019","AQS","510870014","1","9.9","ug/m3 LC","41","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/03/2019","AQS","510870014","2","6.4","ug/m3 LC","27","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/09/2019","AQS","510870014","2","2.7","ug/m3 LC","11","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/21/2019","AQS","510870014","2","3.1","ug/m3 LC","13","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"01/27/2019","AQS","510870014","2","8.7","ug/m3 LC","36","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/02/2019","AQS","510870014","2","15","ug/m3 LC","57","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/08/2019","AQS","510870014","2","6.4","ug/m3 LC","27","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/14/2019","AQS","510870014","2","3.5","ug/m3 LC","15","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/20/2019","AQS","510870014","2","2.5","ug/m3 LC","10","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"02/26/2019","AQS","510870014","2","3.3","ug/m3 LC","14","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/04/2019","AQS","510870014","2","5.9","ug/m3 LC","25","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/10/2019","AQS","510870014","2","8","ug/m3 LC","33","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/16/2019","AQS","510870014","2","2.8","ug/m3 LC","12","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/22/2019","AQS","510870014","2","3.5","ug/m3 LC","15","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"03/28/2019","AQS","510870014","2","4.4","ug/m3 LC","18","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/03/2019","AQS","510870014","2","7","ug/m3 LC","29","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/09/2019","AQS","510870014","2","4.1","ug/m3 LC","17","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/21/2019","AQS","510870014","2","3.3","ug/m3 LC","14","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"04/27/2019","AQS","510870014","2","4.9","ug/m3 LC","20","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
"05/03/2019","AQS","510870014","2","8","ug/m3 LC","33","MathScience Innovation Center","1","100.0000","88101","PM2.5 - Local Conditions","40060","Richmond, VA","51","Virginia","087","Henrico","37.556520000912","-77.40027"
